"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2022","743.51","746.81","747.99","737.91","148.81M","-0.46%"
"07/07/2022","746.95","743.10","748.54","738.62","178.76M","1.19%"
"07/06/2022","738.19","734.56","742.61","728.81","169.92M","0.61%"
"07/05/2022","733.72","734.80","734.80","721.34","223.61M","-1.53%"
"07/01/2022","745.11","737.98","747.41","731.66","181.44M","0.91%"
"06/30/2022","738.41","728.30","741.58","724.10","223.73M","0.28%"
"06/29/2022","736.35","741.69","741.82","730.74","177.14M","-0.62%"
"06/28/2022","740.94","754.38","762.58","740.50","186.98M","-1.15%"
"06/27/2022","749.55","754.43","754.80","746.63","163.71M","-0.25%"
"06/24/2022","751.42","731.06","751.61","731.06","279.12M","3.49%"
"06/23/2022","726.06","729.66","731.99","717.50","209.78M","-0.53%"
"06/22/2022","729.90","723.40","735.70","722.95","201.53M","-0.53%"
"06/21/2022","733.82","730.93","736.69","727.29","213.90M","1.78%"
"06/17/2022","720.96","721.10","727.72","712.82","371.82M","-0.24%"
"06/16/2022","722.66","736.29","736.29","718.97","269.32M","-3.38%"
"06/15/2022","747.92","746.13","756.29","736.72","247.30M","1.01%"
"06/14/2022","740.45","746.28","750.98","734.53","238.08M","-0.25%"
"06/13/2022","742.31","750.28","751.31","737.93","262.37M","-3.03%"
"06/10/2022","765.48","776.85","776.85","765.34","220.74M","-2.96%"
"06/09/2022","788.81","801.20","804.17","788.75","159.56M","-1.97%"
"06/08/2022","804.65","812.42","815.00","802.82","151.26M","-1.83%"
"06/07/2022","819.64","803.63","820.16","798.82","151.97M","1.36%"
"06/06/2022","808.67","810.70","813.33","806.95","154.53M","0.40%"
"06/03/2022","805.43","802.35","807.25","800.34","187.03M","-0.36%"
"06/02/2022","808.34","797.92","808.69","791.66","163.83M","1.89%"
"06/01/2022","793.32","802.47","804.45","786.88","188.68M","-0.62%"
"05/31/2022","798.27","798.11","803.65","790.69","314.73M","-0.85%"
"05/27/2022","805.12","794.11","805.17","794.11","167.21M","2.05%"
"05/26/2022","788.97","779.08","792.95","779.08","194.20M","1.99%"
"05/25/2022","773.54","767.21","776.33","764.31","192.67M","0.64%"
"05/24/2022","768.63","765.90","770.67","752.94","195.11M","-0.12%"
"05/23/2022","769.57","763.47","771.30","760.79","175.32M","1.63%"
"05/20/2022","757.20","769.47","769.47","742.84","237.31M","-1.07%"
"05/19/2022","765.40","765.46","774.93","756.80","213.49M","-0.94%"
"05/18/2022","772.70","797.27","797.27","770.77","210.86M","-3.75%"
"05/17/2022","802.83","796.73","803.96","791.22","194.59M","2.28%"
"05/16/2022","784.94","784.10","791.13","778.72","179.21M","-0.17%"
"05/13/2022","786.26","781.44","790.41","778.24","206.96M","1.24%"
"05/12/2022","776.66","772.30","781.43","762.03","254.74M","0.14%"
"05/11/2022","775.59","782.49","795.48","774.50","222.86M","-0.93%"
"05/10/2022","782.85","794.40","798.35","775.03","244.18M","-0.65%"
"05/09/2022","787.95","799.42","800.85","784.79","245.60M","-2.41%"
"05/06/2022","807.37","810.44","810.44","794.73","213.90M","-0.65%"
"05/05/2022","812.62","829.45","830.95","806.60","220.61M","-2.66%"
"05/04/2022","834.85","812.57","836.62","808.92","241.68M","2.87%"
"05/03/2022","811.56","807.75","816.38","804.82","213.59M","0.70%"
"05/02/2022","805.92","804.01","812.93","790.55","239.64M","0.17%"
"04/29/2022","804.56","826.13","829.01","802.86","239.50M","-2.62%"
"04/28/2022","826.23","820.04","829.31","809.54","236.48M","1.14%"
"04/27/2022","816.88","813.53","824.34","809.99","254.88M","0.35%"
"04/26/2022","814.00","827.95","828.97","813.99","243.44M","-2.19%"
"04/22/2022","832.24","849.27","849.27","831.64","228.04M","-2.49%"
"04/21/2022","853.46","870.03","872.46","851.56","311.12M","-1.00%"
"04/20/2022","862.09","862.01","867.96","861.06","202.11M","0.54%"
"04/19/2022","857.43","845.21","858.62","845.21","199.43M","1.81%"
"04/18/2022","842.21","843.41","850.26","838.81","166.15M","-0.38%"
"04/14/2022","845.44","849.14","853.14","845.17","245.08M","-0.10%"
"04/13/2022","846.25","840.05","846.90","840.05","272.07M","0.97%"
"04/12/2022","838.15","841.38","850.09","834.75","196.21M","-0.14%"
"04/11/2022","839.33","840.43","849.15","838.18","197.75M","-0.29%"
"04/08/2022","841.81","846.05","849.70","840.51","187.51M","-0.60%"
"04/07/2022","846.93","841.90","849.95","833.76","233.11M","0.31%"
"04/06/2022","844.33","844.49","846.48","838.58","254.73M","-0.76%"
"04/05/2022","850.83","859.78","866.66","849.20","220.39M","-1.39%"
"04/04/2022","862.86","863.23","863.61","853.14","176.57M","-0.17%"
"04/01/2022","864.37","873.74","874.49","857.81","196.60M","-0.70%"
"03/31/2022","870.46","881.84","887.52","870.46","217.46M","-1.57%"
"03/30/2022","884.31","884.20","889.81","880.74","185.33M","-0.15%"
"03/29/2022","885.63","882.40","886.14","877.28","341.05M","0.90%"
"03/28/2022","877.75","876.12","877.76","869.68","176.07M","0.03%"
"03/25/2022","877.48","873.59","877.61","870.04","177.50M","0.63%"
"03/24/2022","872.00","868.14","872.15","866.02","175.64M","0.75%"
"03/23/2022","865.55","870.61","871.82","865.43","187.82M","-0.91%"
"03/22/2022","873.54","871.50","875.79","869.35","217.10M","0.53%"
"03/21/2022","868.94","864.85","872.11","863.66","256.85M","0.17%"
